playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
murrade01,Dejounte Murray,POINT GUARD,20,12.35,1032.5,2017,,195.79000000000002,77.05532,University of Washington
murraja01,Jamal Murray,SHOOTING GUARD,19,14.666666666666666,2258.6666666666665,2017,,193.01999999999998,93.44677200000001,University of Kentucky
ndourma01,Maurice Ndour,POWER FORWARD,24,11.3,331.0,2017,,205.87,90.3592,Ohio University
niangge01,Georges Niang,POWER FORWARD,23,7.433333333333333,213.66666666666666,2017,,203.1,104.16308000000001,Iowa State University
nwabada01,David Nwaba,SHOOTING GUARD,24,12.299999999999999,1009.0,2017,,193.01999999999998,94.400364,"California Polytechnic State University, San Luis Obispo"
ochefda01,Daniel Ochefu,CENTER,23,6.6,75.0,2017,,210.91,111.06502,Villanova University
onuakch01,Chinanu Onuaku,CENTER,20,4.550000000000001,37.0,2017,,208.14,111.06502,University of Louisville
papagge01,Georgios Papagiannis,CENTER,19,23.549999999999997,238.5,2017,,215.95,108.43104,None
paytoga02,Gary Payton II,POINT GUARD,24,17.03333333333333,112.0,2017,,190.5,86.18248,Oregon State
plumlma02,Marshall Plumlee,CENTER,24,10.9,111.0,2017,,212.18,112.199,Duke University
poeltja01,Jakob Poeltl,CENTER,21,16.366666666666664,1141.0,2017,,213.18,108.16308000000001,University of Utah
poythal01,Alex Poythress,POWER FORWARD,23,11.066666666666668,188.66666666666666,2017,,200.82999999999998,107.47744800000001,University of Kentucky
princta02,Taurean Prince,SMALL FORWARD,22,11.5,1665.6666666666667,2017,,203.2,99.79024,Baylor
quartti01,Tim Quarterman,SHOOTING GUARD,22,6.55,46.5,2017,,198.06,87.09124,Louisiana State University
randlch01,Chasson Randle,POINT GUARD,23,12.45,521.0,2017,,187.98000000000002,83.45725999999999,Stanford University
richama01,Malachi Richardson,SHOOTING GUARD,21,6.216666666666666,208.33333333333334,2017,,198.06,92.49318,Syracuse University
sabondo01,Domantas Sabonis,POWER FORWARD,20,15.433333333333332,1760.0,2017,,210.91,108.43104,Gonzaga University
saricda01,Dario Šarić,POWER FORWARD,22,13.266666666666666,2154.0,2017,,,,
satorto01,Tomáš Satoranský,SHOOTING GUARD,25,12.666666666666666,1508.6666666666667,2017,,,,
