playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
mitchto02,Tony Mitchell,POWER FORWARD,21,18.1,79.0,2014,,202.1,99.29706,Purdue University
mitchto03,Tony Mitchell,SMALL FORWARD,24,30.9,10.0,2014,,202.1,99.29706,Purdue University
muhamsh01,Shabazz Muhammad,SHOOTING GUARD,21,16.066666666666666,946.0,2014,,198.06,100.848712,"University of California, Los Angeles"
murpher01,Erik Murphy,CENTER,23,0.2,62.0,2014,,208.14,104.16308000000001,University of Florida
murryto01,Toure' Murry,POINT GUARD,24,-3.9750000000000005,195.5,2014,,195.79000000000002,88.22522000000001,Wichita State University
muscami01,Mike Muscala,POWER FORWARD,22,14.133333333333333,427.3333333333333,2014,25.0,210.91,108.204244,Bucknell University
nedovne01,Nemanja Nedović,SHOOTING GUARD,22,-1.7,142.0,2014,,,,
nunnaja01,James Nunnally,SMALL FORWARD,23,5.9,133.5,2014,,200.82999999999998,92.49318,"University of California, Santa Barbara"
oladivi01,Victor Oladipo,POINT GUARD,21,15.4,2479.6666666666665,2014,25.0,193.01999999999998,96.26114,Indiana University
olynyke01,Kelly Olynyk,CENTER,22,15.800000000000002,1406.0,2014,26.0,213.18,107.47744800000001,Gonzaga University
onuakar01,Arinze Onuaku,POWER FORWARD,26,9.583333333333334,42.0,2014,,205.87,119.8689,Syracuse University
plumlma01,Mason Plumlee,CENTER,23,18.066666666666666,1700.6666666666667,2014,23.0,210.91,108.79706,Duke University
porteot01,Otto Porter,SMALL FORWARD,20,10.700000000000001,1342.3333333333333,2014,24.0,203.0,89.0,Georgetown University
pressph01,Phil Pressey,POINT GUARD,22,10.266666666666667,671.6666666666666,2014,,180.17000000000002,79.1893,University of Missouri
radulmi01,Miroslav Raduljica,CENTER,26,9.3,244.0,2014,,213.18,113.199,None
ricegl02,Glen Rice Jr.,SHOOTING GUARD,23,1.4999999999999998,76.0,2014,,,,
roberan03,Andre Roberson,SHOOTING GUARD,22,9.433333333333334,1079.3333333333333,2014,,198.32999999999998,89.12716,Oral Roberts University
schrode01,Dennis Schröder,POINT GUARD,20,12.333333333333334,1259.3333333333333,2014,24.0,,,
sivape01,Peyton Siva,SHOOTING GUARD,23,5.7,224.0,2014,,182.94,83.45725999999999,University of Louisville
snellto01,Tony Snell,SHOOTING GUARD,22,8.200000000000001,1314.6666666666667,2014,27.0,200.82999999999998,90.3592,University of New Mexico
southja01,James Southerland,SMALL FORWARD,23,-11.450000000000001,30.0,2014,,203.1,97.26114,Syracuse University
stephdj01,D.J. Stephens,SHOOTING GUARD,23,10.8,11.0,2014,,203.0,97.0,
thomaad01,Adonis Thomas,SMALL FORWARD,20,7.949999999999999,37.0,2014,,200.82999999999998,99.43104,University of Memphis
thompho01,Hollis Thompson,SMALL FORWARD,22,9.866666666666665,1890.6666666666667,2014,,203.1,93.219976,Georgetown University
wareca01,Casper Ware,POINT GUARD,24,13.0,116.0,2014,,177.9,79.1893,"California State University, Long Beach"
whitero03,Royce White,POWER FORWARD,22,-8.3,9.0,2014,,203.1,106.46696,University of South Alabama
witheje01,Jeff Withey,CENTER,23,16.833333333333332,533.6666666666666,2014,,213.18,105.29706,University of Kansas
woltena01,Nate Wolters,POINT GUARD,22,4.749999999999999,525.0,2014,,193.01999999999998,86.09124,South Dakota State University
zelleco01,Cody Zeller,CENTER,21,14.433333333333332,1559.0,2014,26.0,213.18,108.43104,Indiana University
adamsjo01,Jordan Adams,SHOOTING GUARD,20,15.05,131.5,2015,,195.79000000000002,94.400364,"University of California, Los Angeles"
aldemfu01,Furkan Aldemir,POWER FORWARD,23,12.0,540.0,2015,,208.14,108.43104,None
anderky01,Kyle Anderson,SMALL FORWARD,21,11.200000000000001,874.3333333333334,2015,,205.87,104.16308000000001,"University of California, Los Angeles"
bairsca01,Cameron Bairstow,POWER FORWARD,24,4.45,83.5,2015,,205.87,113.199,University of New Mexico
benimje01,Jerrelle Benimon,POWER FORWARD,23,4.7,3.0,2015,,203.0,111.0,Towson University
bhullsi01,Sim Bhullar,CENTER,22,44.3,3.0,2015,,226.03,163.14656,New Mexico State University
blackta01,Tarik Black,CENTER,23,13.75,927.6666666666666,2015,,208.41,114.786572,University of Kansas
bogdabo02,Bojan Bogdanović,SMALL FORWARD,25,12.049999999999999,2017.3333333333333,2015,,,,
brownja01,Jabari Brown,SHOOTING GUARD,22,11.0,568.0,2015,,194.29000000000002,97.034344,University of Missouri
brownma02,Markel Brown,SHOOTING GUARD,23,6.3999999999999995,598.0,2015,,190.25,84.59124,Murray State University
cabocbr01,Bruno Caboclo,SMALL FORWARD,19,1.7,35.333333333333336,2015,,205.87,95.49318,None
capelca01,Clint Capela,CENTER,20,17.266666666666666,1037.3333333333333,2015,,207.14,103.43104,None
cherrwi01,Will Cherry,POINT GUARD,23,5.8,69.0,2015,,183.0,83.0,University of Montana
chrispa01,Patrick Christopher,SHOOTING GUARD,26,-2.6,29.0,2015,,196.0,94.0,University of California
clarkjo01,Jordan Clarkson,POINT GUARD,22,14.799999999999999,2141.6666666666665,2015,,195.79000000000002,85.45725999999999,University of Missouri
cooleja01,Jack Cooley,CENTER,23,15.55,87.0,2015,,205.87,114.291816,University of Notre Dame
cottobr01,Bryce Cotton,POINT GUARD,22,13.7,99.0,2015,,185.20999999999998,74.42134,Providence College
dawkian01,Andre Dawkins,SHOOTING GUARD,23,-5.0,22.0,2015,,195.79000000000002,98.168324,Duke University
dinwisp01,Spencer Dinwiddie,POINT GUARD,21,10.6,649.3333333333334,2015,,198.06,90.3592,University of Colorado
dragizo01,Zoran Dragić,SHOOTING GUARD,25,8.55,75.0,2015,,,,
drewla02,Larry Drew II,POINT GUARD,24,1.4749999999999999,144.5,2015,,187.96,81.64656,UCLA
earlycl01,Cleanthony Early,SMALL FORWARD,23,5.300000000000001,400.5,2015,,203.1,97.39511999999999,Wichita State University
ennisja01,James Ennis,SMALL FORWARD,24,11.677777777777777,960.3333333333334,2015,,201.0,95.0,"California State University, Long Beach"
ennisty01,Tyler Ennis,POINT GUARD,20,9.716666666666667,551.0,2015,,190.25,83.1893,Syracuse University
exumda01,Dante Exum,POINT GUARD,19,10.299999999999999,1093.3333333333333,2015,,198.06,86.09124,None
fraziti01,Tim Frazier,POINT GUARD,24,11.366666666666667,835.0,2015,,185.20999999999998,77.05532,Pennsylvania State University
gallola01,Langston Galloway,POINT GUARD,23,11.200000000000001,1661.6666666666667,2015,,187.98000000000002,90.3592,Saint Joseph's University
gordoaa01,Aaron Gordon,POWER FORWARD,19,14.299999999999999,1652.6666666666667,2015,,205.87,99.39511999999999,University of Arizona
gordodr01,Drew Gordon,POWER FORWARD,24,3.7,71.0,2015,,205.87,111.06502,University of New Mexico
grantje01,Jerami Grant,SMALL FORWARD,20,9.316666666666665,1658.0,2015,,203.1,95.12716,Syracuse University
greener01,Erick Green,POINT GUARD,23,8.35,226.0,2015,,193.01999999999998,83.45725999999999,Virginia Polytechnic Institute and State University
greenja01,JaMychal Green,POWER FORWARD,24,13.65,1237.0,2015,,204.6,103.16308000000001,University of Alabama
hairspj02,P.J. Hairston,SHOOTING GUARD,22,7.775,1000.0,2015,,206.0,102.0,
harriga01,Gary Harris,SHOOTING GUARD,20,11.366666666666667,1646.6666666666667,2015,,193.01999999999998,95.12716,Michigan State University
harrijo01,Joe Harris,SHOOTING GUARD,23,6.0,548.6666666666666,2015,,198.06,100.5291,University of Virginia
hoodro01,Rodney Hood,SHOOTING GUARD,22,12.933333333333332,1732.6666666666667,2015,,203.1,95.26114,Duke University
inglejo01,Joe Ingles,SMALL FORWARD,27,10.766666666666666,1628.6666666666667,2015,,203.1,99.98793599999999,None
jeffeco01,Cory Jefferson,POWER FORWARD,24,12.95,290.5,2015,,205.87,98.441528,Baylor University
